id,address,lat,lng,house_no,city,state_code,zip_code
25,"8310 Wilkens Blvd, Mason, OH 45040 USA",39.31807,-84.3172,8310,Mason,OH,45040
667,"2512 Kings Center Ct, Mason, OH 45040 USA",39.3564,-84.2626,2512,Mason,OH,45040
1534,"4215 Pearl Rd, Medina, OH 44256 USA",41.15999,-81.8619,4215,Medina,OH,44256
1826,"16350 Allenby Drive, Mesa, OH 43040 USA",40.24056,-83.3418,16350,Mesa,OH,43040
1792,"3125 S Main St, Middletown, OH 45044 USA",39.48282,-84.4192,3125,Middletown,OH,45044
1613,"12405 Lancaster St, Millersport, OH 43046 USA",39.90466,-82.5349,12405,Millersport,OH,43046
521,"240 Sandusky St, Monroeville, OH 44847 USA",41.24961,-82.7033,240,Monroeville,OH,44847
1815,"403 N High St, Mount Orab, OH 45154 USA",39.03316,-83.9196,403,Mount Orab,OH,45154
1281,"1485 Coshocton Ave, Mount Vernon, OH 43050 USA",40.40332,-82.4458,1485,Mount Vernon,OH,43050
31,"232 E Broadway St, New Lexington, OH 43764 USA",39.71955,-82.2067,232,New Lexington,OH,43764
1740,"1400 Park Ave, New Matamoras, OH 45767 USA",39.51665,-81.0737,1400,New Matamoras,OH,45767
154,"136 S Locust St, Oak Harbor, OH 43449 USA",41.50568,-83.1445,136,Oak Harbor,OH,43449
493,"23100 Broadway Ave, Oakwood Village, OH 44146 USA",41.36819,-81.5117,23100,Oakwood Village,OH,44146
1368,"2322 W 4th St, Ontario, OH 44906 USA",40.77436,-82.5985,2322,Ontario,OH,44906
1126,"317 N Main St, Payne, OH 45880 USA",41.08183,-84.7274,317,Payne,OH,45880
952,"139 S Main St, Peebles, OH 45660 USA",38.94346,-83.4116,139,Peebles,OH,45660
1019,"29889 State Route 41, Peebles, OH 45660 USA",38.99134,-83.3779,29889,Peebles,OH,45660
133,"18300 Pemberville Rd, Pemberville, OH 43450 USA",41.41827,-83.4537,18300,Pemberville,OH,43450
1856,"10859 State Route 772, Piketon, OH 45661 USA",39.04471,-83.1448,10859,Piketon,OH,45661
1857,"10855 State Route 772 Side, Piketon, OH 45661 USA",39.0437,-83.1453,10855,Piketon,OH,45661
941,"1305 E Ash St, Piqua, OH 45356 USA",40.14989,-84.2079,1305,Piqua,OH,45356
342,"1124 W Fremont Rd, Port Clinton, OH 43452 USA",41.50515,-82.9559,1124,Port Clinton,OH,43452
685,"602 Elm St, Racine, OH 45771 USA",38.97086,-81.9136,602,Racine,OH,45771
385,"209 State Route 708, Russells Point, OH 43348 USA",40.46898,-83.8911,209,Russells Point,OH,43348
971,"50740 Valley Centre Blvd, Saint Clairsville, OH 43950 USA",40.0846,-80.8962,50740,Saint Clairsville,OH,43950
1375,"1502 Executive Dr, Saint Marys, OH 45885 USA",40.55291,-84.4094,1502,Saint Marys,OH,45885
379,"1872 E State St, Salem, OH 44460 USA",40.90139,-80.8345,1872,Salem,OH,44460
1561,"2940 E State St, Salem, OH 44460 USA",40.90243,-80.8173,2940,Salem,OH,44460
1863,"2842 E State St, Salem, OH 44460 USA",40.90168,-80.8195,2842,Salem,OH,44460
655,"2400 Michigan St, Sidney, OH 45365 USA",40.2905,-84.1926,2400,Sidney,OH,45365
1986,"1400 Michigan St, Sidney, OH 45365 USA",40.28826,-84.1766,1400,Sidney,OH,45365
1880,"45 County Road 407, South Point, OH 45680 USA",38.4206,-82.5032,45,South Point,OH,45680
1480,"2323 Sunset Blvd, Steubenville, OH 43952 USA",40.37104,-80.6451,2323,Steubenville,OH,43952
693,"201 Zeltman Ave NE, Strasburg, OH 44680 USA",40.6074,-81.5296,201,Strasburg,OH,44680
114,"7255 E State Route 37, Sunbury, OH 43074 USA",40.2673,-82.9326,7255,Sunbury,OH,43074
169,"117 State Route 3, Sunbury, OH 43074 USA",40.24514,-82.8666,117,Sunbury,OH,43074
1988,"272 N Sandusky St, Tiffin, OH 44883 USA",41.12622,-83.1777,272,Tiffin,OH,44883
1016,"1750 W Main St, Troy, OH 45373 USA",40.05302,-84.2359,1750,Troy,OH,45373
1481,"1280 S Shannon St, Van Wert, OH 45891 USA",40.8519,-84.6002,1280,Van Wert,OH,45891
683,"4480 Liberty Ave, Vermilion, OH 44089 USA",41.42549,-82.3436,4480,Vermilion,OH,44089
24,"950 High St, Wadsworth, OH 44281 USA",41.04893,-81.7294,950,Wadsworth,OH,44281
552,"214 High St, Wadsworth, OH 44281 USA",41.02858,-81.7303,214,Wadsworth,OH,44281
1428,"1496 N Shoop Ave, Wauseon, OH 43567 USA",41.57295,-84.1336,1496,Wauseon,OH,43567
1582,"340 W Emmitt Ave, Waverly, OH 45690 USA",39.12383,-82.9911,340,Waverly,OH,45690
1575,"7436 Tylersville Rd, West Chester, OH 45069 USA",39.35433,-84.3707,7436,West Chester,OH,45069
1596,"7811 Tylersville Rd, West Chester, OH 45069 USA",39.35242,-84.3643,7811,West Chester,OH,45069
1684,"22950 State Route 73, West Portsmouth, OH 45663 USA",38.76777,-83.0174,22950,West Portsmouth,OH,45663
1491,"8219 Ohio River Rd, Wheelersburg, OH 45694 USA",38.7282,-82.8601,8219,Wheelersburg,OH,45694
326,"345 E Walton St, Willard, OH 44890 USA",41.0431,-82.7208,345,Willard,OH,44890
1526,"106 E Walton St, Willard, OH 44890 USA",41.04237,-82.7243,106,Willard,OH,44890
1687,"101 Main St, Wintersville, OH 43953 USA",40.37081,-80.6858,101,Wintersville,OH,43953
393,"1221 W Main St, Woodville, OH 43469 USA",41.45588,-83.3781,1221,Woodville,OH,43469
453,"746 Monroe St, Zanesville, OH 43701 USA",39.94742,-82.0002,746,Zanesville,OH,43701
998,"755 Zane St, Zanesville, OH 43701 USA",39.94824,-82.0018,755,Zanesville,OH,43701
218,"21761 S Highway 69, Afton, OK 74331 USA",36.70558,-94.9316,21761,Afton,OK,74331
1453,"820 N Main St, Altus, OK 73521 USA",34.64629,-99.3336,820,Altus,OK,73521
231,"300 W Main St, Antlers, OK 74523 USA",34.23129,-95.6248,300,Antlers,OK,74523
896,"518 N Myers Rd, Apache, OK 73006 USA",34.89915,-98.3564,518,Apache,OK,73006
1568,"1701 S Mississippi Ave, Atoka, OK 74525 USA",34.36943,-96.1393,1701,Atoka,OK,74525
484,"2935 E Frank Phillips Blvd, Bartlesville, OK 74006 USA",36.75012,-95.9458,2935,Bartlesville,OK,74006
684,"709 S Park Dr, Broken Bow, OK 74728 USA",34.01926,-94.7391,709,Broken Bow,OK,74728
1348,"906 S Park Dr, Broken Bow, OK 74728 USA",34.01728,-94.7403,906,Broken Bow,OK,74728
1941,"1400 S Park Dr, Broken Bow, OK 74728 USA",34.01247,-94.7401,1400,Broken Bow,OK,74728
870,"125 W Main St, Byng, OK 74820 USA",34.77438,-96.6799,125,Byng,OK,74820
1985,"22903 State Highway 112, Cameron, OK 74932 USA",35.19003,-94.493,22903,Cameron,OK,74932
995,"2328 S 4th St, Chickasha, OK 73018 USA",35.0261,-97.9354,2328,Chickasha,OK,73018
1973,"1823 S 4th St, Chickasha, OK 73018 USA",35.03114,-97.9344,1823,Chickasha,OK,73018
1293,"1210 W Will Rogers Blvd, Claremore, OK 74017 USA",36.31624,-95.6242,1210,Claremore,OK,74017
220,"808 N Lawson Blvd, Clayton, OK 74536 USA",34.59533,-95.3468,808,Clayton,OK,74536
783,"116 N Mickey Mantle Blvd, Commerce, OK 74339 USA",36.93426,-94.8667,116,Commerce,OK,74339
792,"1630 E Main St, Davis, OK 73030 USA",34.50541,-97.1049,1630,Davis,OK,73030
800,"118 E Main St, Davis, OK 73030 USA",34.50372,-97.1211,118,Davis,OK,73030
102,"3045 W Beech Ave, Duncan, OK 73533 USA",34.50752,-97.9853,3045,Duncan,OK,73533
1199,"281529 E 1780 Rd, Duncan, OK 73533 USA",34.43376,-97.9733,281529,Duncan,OK,73533
1334,"2267 N Highway 81, Duncan, OK 73533 USA",34.51861,-97.9684,2267,Duncan,OK,73533
98,"811 N 1st Ave, Durant, OK 74701 USA",33.99836,-96.3741,811,Durant,OK,74701
147,"513 University Pl, Durant, OK 74701 USA",34.0015,-96.4107,513,Durant,OK,74701
1027,"28 E 15th St, Edmond, OK 73013 USA",35.63831,-97.4818,28,Edmond,OK,73013
359,"2400 Sunset Dr, El Reno, OK 73036 USA",35.53738,-97.9817,2400,El Reno,OK,73036
755,"2300 S Country Club Rd, El Reno, OK 73036 USA",35.51228,-97.9731,2300,El Reno,OK,73036
929,"308 W Elm St, El Reno, OK 73036 USA",35.52258,-97.9564,308,El Reno,OK,73036
310,"303 E 1st St, Granite, OK 73547 USA",34.95796,-99.3575,303,Granite,OK,73547
537,"414 N 21st St, Grove, OK 74344 USA",36.60157,-94.7883,414,Grove,OK,74344
323,"704 Highway 59 N, Heavener, OK 74937 USA",34.91189,-94.609,704,Heavener,OK,74937
1243,"601 S Broadway, Hobart, OK 73651 USA",35.02108,-99.0968,601,Hobart,OK,73651
454,"39463 S Old 59, Howe, OK 74940 USA",34.95036,-94.6286,39463,Howe,OK,74940
1695,"124 State Highway 10, Kansas, OK 74347 USA",36.20403,-94.779,124,Kansas,OK,74347
1103,"408 NE Main St, Keota, OK 74941 USA",35.2586,-94.9184,408,Keota,OK,74941
1701,"132 S. Boston Avenue, Ketchum, OK 74349 USA",36.52402,-95.0233,132,Ketchum,OK,74349
336,"301 Highway 70 E, Kingston, OK 73439 USA",33.99854,-96.7226,301,Kingston,OK,73439
1761,"10300 US Highway 77, Lexington, OK 73051 USA",35.09031,-97.3424,10300,Lexington,OK,73051
1147,"304 W Broadway, Mannsville, OK 73447 USA",34.1859,-96.8855,304,Mannsville,OK,73447
62,"513 W Wanda Jackson Blvd, Maud, OK 74854 USA",35.12985,-96.7683,513,Maud,OK,74854
921,"603 S George Nigh Expy, McAlester, OK 74501 USA",34.91629,-95.746,603,McAlester,OK,74501
264,"707 W Shawntel Smith Blvd, Muldrow, OK 74948 USA",35.40044,-94.608,707,Muldrow,OK,74948
513,"225 W Shawnee St, Muskogee, OK 74401 USA",35.76925,-95.362,225,Muskogee,OK,74401
1470,"2037 N 11th St W, Muskogee, OK 74401 USA",35.77022,-95.3763,2037,Muskogee,OK,74401
1236,"512 S Main St, Newcastle, OK 73065 USA",35.24236,-97.5993,512,Newcastle,OK,73065
918,"1177 180th Ave NE, Norman, OK 73026 USA",35.23151,-97.1766,1177,Norman,OK,73026
1850,"7540 North York, Okay, OK 74446 USA",35.84552,-95.3148,7540,Okay,OK,74446
1279,"201 S Delaware Ave, Okmulgee, OK 74447 USA",35.62204,-95.9662,201,Okmulgee,OK,74447
953,"311 W 4th St, Olustee, OK 73560 USA",34.54805,-99.4286,311,Olustee,OK,73560
464,"12144 S Highway 169, Oologah, OK 74053 USA",36.43586,-95.7098,12144,Oologah,OK,74053
100,"11653 E 86th St N, Owasso, OK 74055 USA",36.27917,-95.8441,11653,Owasso,OK,74055
421,"9531 N Owasso Expy, Owasso, OK 74055 USA",36.29214,-95.8336,9531,Owasso,OK,74055
806,"25239 Highway 82, Park Hill, OK 74451 USA",35.80837,-94.9682,25239,Park Hill,OK,74451
474,"2300 N 14th St, Ponca City, OK 74601 USA",36.73184,-97.068,2300,Ponca City,OK,74601
1689,"1209 E Prospect Ave, Ponca City, OK 74601 USA",36.73889,-97.0696,1209,Ponca City,OK,74601
1340,"805 N Broadway St, Poteau, OK 74953 USA",35.06089,-94.6208,805,Poteau,OK,74953
1397,"503 N Broadway St, Poteau, OK 74953 USA",35.05749,-94.6206,503,Poteau,OK,74953
1789,"2017 N Broadway St, Poteau, OK 74953 USA",35.09178,-94.6438,2017,Poteau,OK,74953
1962,"522 N Jim Thorpe Blvd, Prague, OK 74864 USA",35.48232,-96.685,522,Prague,OK,74864
1198,"101 E Main St, Rattan, OK 74562 USA",34.20098,-95.4128,101,Rattan,OK,74562
402,"5908 Highway 58, Ringwood, OK 73768 USA",36.39203,-98.2471,5908,Ringwood,OK,73768
689,"1401 N Rush Ave, Rush Springs, OK 73082 USA",34.79709,-97.9605,1401,Rush Springs,OK,73082
944,"18150 US Highway 81, Ryan, OK 73565 USA",34.02612,-97.9586,18150,Ryan,OK,73565
65,"305 W 2nd St, Sand Springs, OK 74063 USA",36.13874,-96.1151,305,Sand Springs,OK,74063
1846,"3728 S State Highway 97, Sand Springs, OK 74063 USA",36.12997,-96.1163,3728,Sand Springs,OK,74063
1547,"404 N Main St, Seiling, OK 73663 USA",36.14958,-98.9242,404,Seiling,OK,73663
1882,"715 W Broadway St, Spiro, OK 74959 USA",35.2413,-94.6315,715,Spiro,OK,74959
1982,"1107 E Main St, Stigler, OK 74462 USA",35.25236,-95.1134,1107,Stigler,OK,74462
1694,"3624 S Perkins Rd, Stillwater, OK 74074 USA",36.081,-97.0525,3624,Stillwater,OK,74074
1726,"106 Hwy 54 East, Texhoma, OK 73939 USA",36.50503,-101.783,106,Texhoma,OK,73939
932,"7274 W 81st St, Tulsa, OK 74131 USA",36.04624,-96.0759,7274,Tulsa,OK,74131
1545,"7640 West 81st Street, Tulsa, OK 74131 USA",36.04599,-96.078,7640,Tulsa,OK,74131
1577,"2121 N 85th East Ave, Tulsa, OK 74115 USA",36.18745,-95.8794,2121,Tulsa,OK,74115
831,"2111 County Street 2760, Verden, OK 73092 USA",35.0846,-98.0752,2111,Verden,OK,73092
1359,"405 E Missouri St, Walters, OK 73572 USA",34.36259,-98.3042,405,Walters,OK,73572
429,"1021 Main St, Waynoka, OK 73860 USA",36.57908,-98.88,1021,Waynoka,OK,73860
810,"119 US Highway 70A, Wilson, OK 73463 USA",34.17107,-97.4181,119,Wilson,OK,73463
1421,"6470 Ok-98, Wright City, OK 74766 USA",34.0695,-95.0061,6470,Wright City,OK,74766
1047,"1301 Cornwell Dr, Yukon, OK 73099 USA",35.49309,-97.742,1301,Yukon,OK,73099
1235,"301 N G St, Lakeview, OR 97630 USA",42.19209,-120.348,301,Lakeview,OR,97630
1458,"800 Merchant St, Ambridge, PA 15003 USA",40.58934,-80.2291,800,Ambridge,PA,15003
885,"1453 Carlisle Rd, Aspers, PA 17304 USA",39.97309,-77.2433,1453,Aspers,PA,17304
1040,"1199 3rd St, Beaver, PA 15009 USA",40.69191,-80.312,1199,Beaver,PA,15009
1116,"1795 3rd St, Beaver, PA 15009 USA",40.68813,-80.3206,1795,Beaver,PA,15009
1955,"4750 Tuscarawas Rd, Beaver, PA 15009 USA",40.70445,-80.4011,4750,Beaver,PA,15009
864,"1907 Darlington Rd, Beaver Falls, PA 15010 USA",40.75955,-80.3424,1907,Beaver Falls,PA,15010
1933,"3465 Simpson Ferry Rd, Camp Hill, PA 17011 USA",40.22586,-76.9392,3465,Camp Hill,PA,17011
1637,"109 Cavasina Dr, Canonsburg, PA 15317 USA",40.26289,-80.1746,109,Canonsburg,PA,15317
1165,"1202 Harrisburg Pike, Carlisle, PA 17013 USA",40.23374,-77.1406,1202,Carlisle,PA,17013
1723,"220 Simko Blvd, Charleroi, PA 15022 USA",40.13386,-79.9802,220,Charleroi,PA,15022
1190,"207 S State St, Clarks Summit, PA 18411 USA",41.49487,-75.7038,207,Clarks Summit,PA,18411
791,"1080 S Arch St, Connellsville, PA 15425 USA",40.00747,-79.5924,1080,Connellsville,PA,15425
1043,"813 E Dubois Ave, Dubois, PA 15801 USA",41.12482,-78.7383,813,Dubois,PA,15801
1886,"194 Aviation Way, Dubois, PA 15801 USA",41.18601,-78.8918,194,Dubois,PA,15801
1622,"300 Walmart Dr, Ebensburg, PA 15931 USA",40.47553,-78.7501,300,Ebensburg,PA,15931
686,"15 Main St, Eldred, PA 16731 USA",41.95301,-78.3849,15,Eldred,PA,16731
346,"4955 State Route 209, Elizabethville, PA 17023 USA",40.54847,-76.8147,4955,Elizabethville,PA,17023
236,"10109 Lincoln Hwy, Everett, PA 15537 USA",40.02633,-78.4462,10109,Everett,PA,15537
764,"408 High St, Freeport, PA 16229 USA",40.67322,-79.6861,408,Freeport,PA,16229
640,"5099 State Route 30, Greensburg, PA 15601 USA",40.30186,-79.493,5099,Greensburg,PA,15601
1500,"432 Frye Farm Rd, Greensburg, PA 15601 USA",40.28781,-79.4446,432,Greensburg,PA,15601
66,"4328 State Route 147, Herndon, PA 17830 USA",40.68675,-76.8296,4328,Herndon,PA,17830
212,"9299 State Route 30, Irwin, PA 15642 USA",40.32269,-79.6964,9299,Irwin,PA,15642
135,"307 Fairfield Ave # 11, Johnstown, PA 15906 USA",40.34491,-78.9504,307,Johnstown,PA,15906
420,"1431 Manheim Pike, Lancaster, PA 17601 USA",40.07089,-76.3319,1431,Lancaster,PA,17601
1042,"124 Lloyd Ave, Latrobe, PA 15650 USA",40.31372,-79.3894,124,Latrobe,PA,15650
725,"1236 Connellsville Rd, Lemont Furnace, PA 15456 USA",39.91484,-79.6821,1236,Lemont Furnace,PA,15456
1595,"70 W 28th Division Hwy, Lititz, PA 17543 USA",40.22638,-76.3058,70,Lititz,PA,17543
57,"840 Bellefonte Ave, Lock Haven, PA 17745 USA",41.13104,-77.4615,840,Lock Haven,PA,17745
816,"786 McElhattan Dr, Lock Haven, PA 17745 USA",41.14897,-77.3536,786,Lock Haven,PA,17745
1499,"1430 S Main St, Mansfield, PA 16933 USA",41.78027,-77.0712,1430,Mansfield,PA,16933
771,"392 North St, Meadville, PA 16335 USA",41.63991,-80.1476,392,Meadville,PA,16335
1992,"975 Market St, Meadville, PA 16335 USA",41.63654,-80.1538,975,Meadville,PA,16335
1280,"123 Gettysburg Pike, Mechanicsburg, PA 17055 USA",40.18168,-76.9874,123,Mechanicsburg,PA,17055
1658,"4711 Carlisle Pike, Mechanicsburg, PA 17050 USA",40.23797,-76.9637,4711,Mechanicsburg,PA,17050
1659,"39 Paxtonville Rd, Middleburg, PA 17842 USA",40.7839,-77.0436,39,Middleburg,PA,17842
449,"801 S Eisenhower Blvd, Middletown, PA 17057 USA",40.21743,-76.7912,801,Middletown,PA,17057
1773,"30 Kremp Rd, Mohnton, PA 19540 USA",40.24183,-75.9396,30,Mohnton,PA,19540
743,"792 Commerce Ave, New Castle, PA 16101 USA",40.99437,-80.2853,792,New Castle,PA,16101
829,"6 Winter Rd, New Castle, PA 16101 USA",41.01287,-80.3982,6,New Castle,PA,16101
902,"109 N Liberty St, New Castle, PA 16102 USA",40.97364,-80.3748,109,New Castle,PA,16102
963,"2539 W State St, New Castle, PA 16101 USA",41.01168,-80.395,2539,New Castle,PA,16101
878,"303 Duke St, Northumberland, PA 17857 USA",40.88971,-76.8001,303,Northumberland,PA,17857
949,"3348 Pittsburgh Rd, Perryopolis, PA 15473 USA",40.08078,-79.7597,3348,Perryopolis,PA,15473
1270,"244 Main St, Plumville, PA 16246 USA",40.79265,-79.181,244,Plumville,PA,16246
1730,"4833 Morgantown Rd, Point Marion, PA 15474 USA",39.75465,-79.8773,4833,Point Marion,PA,15474
244,"901 S Saint Marys St, Saint Marys, PA 15857 USA",41.40803,-78.56,901,Saint Marys,PA,15857
1008,"1502 Scranton Carbondale Hwy, Scranton, PA 18508 USA",41.47025,-75.6366,1502,Scranton,PA,18508
1083,"221 Grove City Rd, Slippery Rock, PA 16057 USA",41.07078,-80.0525,221,Slippery Rock,PA,16057
613,"2880 Brownsville Rd, South Park, PA 15129 USA",40.28787,-79.997,2880,South Park,PA,15129
728,"270 W Liberty St, Sykesville, PA 15865 USA",41.04519,-78.8252,270,Sykesville,PA,15865
459,"1028 W Spring St, Titusville, PA 16354 USA",41.63315,-79.6943,1028,Titusville,PA,16354
1431,"110 E Central Ave, Titusville, PA 16354 USA",41.62744,-79.6727,110,Titusville,PA,16354
476,"180 W Main St, Uniontown, PA 15401 USA",39.90154,-79.7317,180,Uniontown,PA,15401
1164,"1005 Trinity Cir, Washington, PA 15301 USA",40.18485,-80.2236,1005,Washington,PA,15301
213,"12674 Route 19 S, Waterford, PA 16441 USA",41.93542,-79.9816,12674,Waterford,PA,16441
1943,"13970 State Route 8, Wattsburg, PA 16442 USA",42.01348,-79.8166,13970,Wattsburg,PA,16442
905,"4763 Zane a Miller Dr, Waynesboro, PA 17268 USA",39.77618,-77.6189,4763,Waynesboro,PA,17268
1274,"1850 E 3rd St, Williamsport, PA 17701 USA",41.24879,-76.9657,1850,Williamsport,PA,17701
1174,"300 S Salem Church Rd, York, PA 17408 USA",39.93232,-76.8255,300,York,PA,17408
1392,"1540 Rodney Rd, York, PA 17408 USA",39.97709,-76.763,1540,York,PA,17408
1925,"2055 S Queen St, York, PA 17403 USA",39.93845,-76.6932,2055,York,PA,17403
535,"Pr 2 Km 225.7, Ponce, PR 00730 USA",18.43383,-66.6135,Pr,Ponce,PR,00730
827,"1600 Nooseneck Hill Rd, Coventry, RI 02816 USA",41.67336,-71.5948,1600,Coventry,RI,02816
1319,"436 Knotty Oak Rd, Coventry, RI 02816 USA",41.70812,-71.5579,436,Coventry,RI,02816
1341,"2293 New London Tpke, Coventry, RI 02816 USA",41.6629,-71.5435,2293,Coventry,RI,02816
368,"520 Taunton Ave, East Providence, RI 02914 USA",41.82183,-71.3594,520,East Providence,RI,02914
441,"278 Cowesett Ave, West Warwick, RI 02893 USA",41.68511,-71.5062,278,West Warwick,RI,02893
1899,"704 Main St, West Warwick, RI 02893 USA",41.7225,-71.5334,704,West Warwick,RI,02893
1716,"1614 N Main St, Abbeville, SC 29620 USA",34.1884,-82.3994,1614,Abbeville,SC,29620
1993,"904 W Greenwood St, Abbeville, SC 29620 USA",34.16064,-82.3847,904,Abbeville,SC,29620
123,"496 E Pine Log Rd, Aiken, SC 29803 USA",33.5278,-81.7076,496,Aiken,SC,29803
233,"1011 E Pine Log Rd, Aiken, SC 29803 USA",33.53511,-81.6934,1011,Aiken,SC,29803
301,"3565 Richland Ave W, Aiken, SC 29801 USA",33.56345,-81.7638,3565,Aiken,SC,29801
873,"2580 Whiskey Rd, Aiken, SC 29803 USA",33.50601,-81.7088,2580,Aiken,SC,29803
1044,"2101 Whiskey Rd, Aiken, SC 29803 USA",33.51691,-81.7168,2101,Aiken,SC,29803
1648,"1610 Richland Ave, Aiken, SC 29801 USA",33.56682,-81.7411,1610,Aiken,SC,29801
1902,"1103 Richland Ave E, Aiken, SC 29801 USA",33.55533,-81.7051,1103,Aiken,SC,29801
56,"108 Highway 28 Byp, Anderson, SC 29624 USA",34.47467,-82.6524,108,Anderson,SC,29624
1039,"259 W Church St, Batesburg, SC 29006 USA",33.91179,-81.5374,259,Batesburg,SC,29006
1345,"254 W Columbia Ave, Batesburg, SC 29006 USA",33.90793,-81.5359,254,Batesburg,SC,29006
1333,"1721 Sand Bar Ferry Rd, Beech Island, SC 29842 USA",33.42798,-81.888,1721,Beech Island,SC,29842
462,"2210 Boiling Springs Rd, Boiling Springs, SC 29316 USA",35.02412,-81.9632,2210,Boiling Springs,SC,29316
931,"3121 Boiling Springs Rd, Boiling Springs, SC 29316 USA",35.03973,-81.9757,3121,Boiling Springs,SC,29316
591,"305 Chesterfield Hwy, Cheraw, SC 29520 USA",34.69186,-79.9062,305,Cheraw,SC,29520
1371,"1841 J a Cochran Byp, Chester, SC 29706 USA",34.70969,-81.2191,1841,Chester,SC,29706
1372,"1839 J a Cochran Byp, Chester, SC 29706 USA",34.70969,-81.2191,1839,Chester,SC,29706
1509,"1434 Jr Cohran Bypass, Chester, SC 29706 USA",34.69207,-81.1963,1434,Chester,SC,29706
1755,"1791 J a Cochran Byp, Chester, SC 29706 USA",34.70969,-81.2191,1791,Chester,SC,29706
1914,"1150 West Blvd, Chesterfield, SC 29709 USA",34.73649,-80.1067,1150,Chesterfield,SC,29709
1473,"2002 Martintown Rd, Clarks Hill, SC 29821 USA",33.61382,-82.0271,2002,Clarks Hill,SC,29821
868,"4681 Jefferson Davis Hwy, Clearwater, SC 29842 USA",33.49982,-81.9079,4681,Clearwater,SC,29842
515,"1041 Cannon Bridge Rd, Cordova, SC 29039 USA",33.4463,-80.8854,1041,Cordova,SC,29039
1477,"18180 Heritage Hwy, Denmark, SC 29042 USA",33.32633,-81.1336,18180,Denmark,SC,29042
1257,"733 Augusta Rd, Edgefield, SC 29824 USA",33.77087,-81.9108,733,Edgefield,SC,29824
1548,"2301 Hoffmeyer Rd, Florence, SC 29501 USA",34.19538,-79.8141,2301,Florence,SC,29501
1945,"5211 Highway 321, Gaston, SC 29053 USA",33.83566,-81.0907,5211,Gaston,SC,29053
1175,"1211 N Fraser St, Georgetown, SC 29440 USA",33.39134,-79.2898,1211,Georgetown,SC,29440
1984,"216 Mead Rd, Hardeeville, SC 29927 USA",32.3118,-80.9658,216,Hardeeville,SC,29927
1025,"8318 Old State Rd, Holly Hill, SC 29059 USA",33.32551,-80.4194,8318,Holly Hill,SC,29059
214,"1076 Lake Murray Blvd, Irmo, SC 29063 USA",34.08871,-81.1777,1076,Irmo,SC,29063
745,"7435 Saint Andrews Rd, Irmo, SC 29063 USA",34.08598,-81.1844,7435,Irmo,SC,29063
1460,"145 E Columbia Ave, Leesville, SC 29070 USA",33.91229,-81.5245,145,Leesville,SC,29070
799,"603 Columbia Ave # B, Lexington, SC 29072 USA",33.9896,-81.236,603,Lexington,SC,29072
608,"610 N Highway 52, Moncks Corner, SC 29461 USA",33.18675,-80.001,610,Moncks Corner,SC,29461
709,"2980 Main St, Newberry, SC 29108 USA",34.28214,-81.5916,2980,Newberry,SC,29108
1069,"1804 Wilson Rd, Newberry, SC 29108 USA",34.29218,-81.6037,1804,Newberry,SC,29108
877,"1295 W Martintown Rd, North Augusta, SC 29841 USA",33.54564,-81.9972,1295,North Augusta,SC,29841
1580,"10263 Atomic Rd, North Augusta, SC 29841 USA",33.49425,-81.9518,10263,North Augusta,SC,29841
520,"1661 Neeses Hwy, Orangeburg, SC 29115 USA",33.50492,-80.9549,1661,Orangeburg,SC,29115
712,"3543 Saint Matthews Rd, Orangeburg, SC 29118 USA",33.54931,-80.8298,3543,Orangeburg,SC,29118
11,"212 S Van Lingle Mungo Blvd, Pageland, SC 29728 USA",34.77192,-80.3822,212,Pageland,SC,29728
189,"591 Highway 183, Piedmont, SC 29673 USA",34.76698,-82.471,591,Piedmont,SC,29673
629,"120 W Clark St, Pinewood, SC 29125 USA",33.74076,-80.4635,120,Pinewood,SC,29125
1262,"260 N Dogwood Ave, Ridgeway, SC 29130 USA",34.30903,-80.9674,260,Ridgeway,SC,29130
1241,"6197 Highway 221, Roebuck, SC 29376 USA",34.84093,-81.9682,6197,Roebuck,SC,29376
1591,"2515 Stone Station Rd, Roebuck, SC 29376 USA",34.86955,-81.9578,2515,Roebuck,SC,29376
830,"4010 Anderson Mill Rd, Spartanburg, SC 29301 USA",34.91594,-82.005,4010,Spartanburg,SC,29301
1657,"7600 Warren H Abernathy Hwy, Spartanburg, SC 29301 USA",34.93706,-81.9993,7600,Spartanburg,SC,29301
1823,"114 Best Dr, Spartanburg, SC 29303 USA",35.00844,-82.0261,114,Spartanburg,SC,29303
1142,"226 Broad St, Sumter, SC 29150 USA",33.93084,-80.3506,226,Sumter,SC,29150
1906,"1034 Broad St, Sumter, SC 29150 USA",33.94747,-80.3748,1034,Sumter,SC,29150
754,"204 E Smith St, Timmonsville, SC 29161 USA",34.1323,-79.9379,204,Timmonsville,SC,29161
1152,"113 Columbia Rd, Wagener, SC 29164 USA",33.65454,-81.3605,113,Wagener,SC,29164
39,"1321 Bells Hwy, Walterboro, SC 29488 USA",32.92523,-80.6844,1321,Walterboro,SC,29488
577,"1109 S Jefferies Blvd, Walterboro, SC 29488 USA",32.89239,-80.6795,1109,Walterboro,SC,29488
1521,"2048 Bells Hwy, Walterboro, SC 29488 USA",32.93343,-80.694,2048,Walterboro,SC,29488
1980,"721 S Jefferies Blvd, Walterboro, SC 29488 USA",32.89643,-80.6726,721,Walterboro,SC,29488
